address,area,city,community_name,floor,listing_title,municipal_district,orientation,price,province,rooms,unit_price,url,year
王家湾-汉阳大道黄金口地铁站A出口西行200米,106.2㎡,武汉,金地国际城,（共32层）,新房:106平南北通透边户+三面采光+方正户型+有地鉄學校,,南北向,105.2万,,3室2厅,9905元/㎡,https://wuhan.esf.fang.com/chushou/3_199488218.htm,2023年建
鹦鹉大道-晴川大道与洲头五路交汇处,236.36㎡,武汉,越秀汉阳星汇云锦,（共45层）,一线江景大平层+精装南北通透+宽境大阳台+配套成熟,,南北向,560万,,4室2厅,23692元/㎡,https://wuhan.esf.fang.com/chushou/3_199184006.htm,2020年建
光谷-东湖新技术开发区珞瑜东路76号,130.24㎡,武汉,卧龙剑桥春天东区,（共33层）,华科 卧龙剑桥春天 3室2厅2卫 口 精装修 找我价格有惊喜,,南北向,216.5万,,3室2厅,16623元/㎡,https://wuhan.esf.fang.com/chushou/3_199488550.htm,2019年建
经开万达-沌口路181号(16号线沌口站旁),95㎡,武汉,德信阳光城·江宸,（共32层）,经开准现房 16号线地铁口 楼王加推一线看江精装修,,南北向,100万,,3室2厅,10526元/㎡,https://wuhan.esf.fang.com/chushou/3_199397181.htm,2020年建
光谷东-中建光谷之星,109.2㎡,武汉,中建光谷之星,（共28层）,中建光谷之星 清水毛坯 朝南三居室 产证满二,,南北向,270万,,3室2厅,24725元/㎡,https://wuhan.esf.fang.com/chushou/3_199458445.htm,2017年建
金融港-光谷二路西,89㎡,武汉,美的雅居乐云筑,（共6层）,"首付2成,东湖高新今年买今年住精装修准现房 车接车送!",,南向,160万,,3室2厅,17977元/㎡,https://wuhan.esf.fang.com/chushou/3_199238550.htm,2021年建
钟家村-钟家村地铁站b出口旁,132.44㎡,武汉,远洋东方境世界观,（共44层）,钟家村地铁口+核心商圈+精装南北通透+配套成熟,,南北向,325万,,3室2厅,24539元/㎡,https://wuhan.esf.fang.com/chushou/3_199512298.htm,2022年建
鹦鹉大道-墨水湖南路与江堤中路交汇处,95.34㎡,武汉,弘阳印月府,（共32层）,二环内 对口钟家村 高层看江 临近墨水湖 绿档房企,,南北向,151万,,3室2厅,15838元/㎡,https://wuhan.esf.fang.com/chushou/3_199486487.htm,2021年建
南湖花园-丁字桥路与岭南路交汇处,125.58㎡,武汉,万科新都会,（共37层）,万科准现房+武昌核心丁字桥+精装通透三房+配套齐全,,南北向,340万,,3室2厅,27074元/㎡,https://wuhan.esf.fang.com/chushou/3_198968071.htm,2020年建
四新-武汉国博新城,99㎡,武汉,武汉国博新城,（共32层）,精选必看:汉阳不限够1.3起毛坯三房双地铁国企开发品质有保障,,南北向,138.9万,,3室2厅,14030元/㎡,https://wuhan.esf.fang.com/chushou/3_199340783.htm,2019年建
四新-晴川大道与四新南路交叉口西100米,142㎡,武汉,绿城金地凤起听澜,（共33层）,"绿城金地滨江豪宅,独体独户 高品质楼盘 现房 出门就是江滩",,南北向,260万,,3室2厅,18309元/㎡,https://wuhan.esf.fang.com/chushou/3_199462242.htm,2019年建
四新-武汉国博新城,106.76㎡,武汉,武汉国博新城,（共32层）,汉阳四新精选新房 95到120平 三6.11.12号线边,,南北向,150.2万,,3室2厅,14068元/㎡,https://wuhan.esf.fang.com/chushou/3_199494178.htm,2019年建
民族大道-光谷民族大道888号,124.89㎡,武汉,锦绣龙城,（共11层）,好房子 锦绣龙城 经典大3居 格局无浪费 好楼层 送车位,,南北向,191万,,3室2厅,15293元/㎡,https://wuhan.esf.fang.com/chushou/3_198989817.htm,2005年建
光谷东-光谷四路与神墩三路交汇处,123㎡,武汉,力高雍华年,（共3层）,清盘特惠!直降100万:光谷现房联排别墅+实际面积623平,,南北向,267万,,4室2厅,21707元/㎡,https://wuhan.esf.fang.com/chushou/3_199461906.htm,2021年建
古田-园博大道与长丰大道交汇处(宜家旁),43.2㎡,武汉,华生城首府,（共11层）,新房:5.2米层高+有天然气+外阳台+宜家旁+总价低+适合居,,南北向,40.2万,,2室2厅,9305元/㎡,https://wuhan.esf.fang.com/chushou/3_199387758.htm,2020年建
建二-武汉市青山区建设三路与旅大街交汇处,124.71㎡,武汉,中冶39大街,（共6层）,捡漏!青山滨江 地铁口的精装现房 央企开发 吉林街校区,,南北向,246万,,3室2厅,19725元/㎡,https://wuhan.esf.fang.com/chushou/3_199301296.htm,2006年建
光谷-东湖高新区珞喻东路22号,331.75㎡,武汉,恒大华府,（共4层）,此房产证满两年 诚信出售 南向带大露台,,南北向,910万,,4室2厅,27430元/㎡,https://wuhan.esf.fang.com/chushou/3_198994276.htm,2009年建
藏龙岛-光谷二路西,89㎡,武汉,美的雅居乐云筑,（共6层）,首付1.5成金融港今年买明年住特价房13XXX起 车接车送!,,南向,147万,,3室2厅,16516元/㎡,https://wuhan.esf.fang.com/chushou/3_199422958.htm,2021年建
竹叶山花桥-汉口-三眼桥,88㎡,武汉,福星惠誉星誉国际,（共40层）,"(新房)汉口二环香港路,育才旁,开发商直售,小三房",,南北向,180万,,3室1厅,20454元/㎡,https://wuhan.esf.fang.com/chushou/3_199428798.htm,2022年建
光谷东-东湖高新区光谷四路与神墩三路交汇处,130.09㎡,武汉,龙湖光谷城,（共32层）,光谷五路 龙湖光谷城 开发商精装交付 光线景观无限好,,南北向,305万,,3室2厅,23445元/㎡,https://wuhan.esf.fang.com/chushou/3_199437608.htm,2017年建
四新-芳草五街,126.76㎡,武汉,太子尚品,（共40层）,"太子尚品精装三房,边户,180万诚意出售,看房有钥匙",,南北向,155万,,3室2厅,12227元/㎡,https://wuhan.esf.fang.com/chushou/3_199501026.htm,2015年建
盘龙城-盘龙大道47号(百联奥特莱斯正对面),107.01㎡,武汉,帝大御璟城,（共23层）,帝大御璟城中间楼层户型方正采光好送家具家电,,南向,108万,,3室2厅,10092元/㎡,https://wuhan.esf.fang.com/chushou/3_199440239.htm,2022年建
百步亭-江印,104㎡,武汉,江印,（共32层）,二七滨江江景+104精装三房+三轨环绕+配套齐全+特惠房源,,南北向,211万,,3室2厅,20288元/㎡,https://wuhan.esf.fang.com/chushou/3_199466845.htm,2022年建
王家湾-琴台大道与玉龙路交汇处,132㎡,武汉,保利庭瑞阅江台,（共43层）,必看好房:王家湾保利132㎡大三房精装修全屋品牌央企,,南北向,195万,,3室2厅,14772元/㎡,https://wuhan.esf.fang.com/chushou/3_199466808.htm,2018年建
盘龙城-盘龙城经济开发区龙港大道8号,105㎡,武汉,城投·大桥龙城,（共18层）,现房国企盘龙城弟帖口高铁站天河机场,,南北向,110万,,3室2厅,10476元/㎡,https://wuhan.esf.fang.com/chushou/3_199125226.htm,2021年建
青山-华侨城创意设计中心,99㎡,武汉,华侨城·红坊,（共34层）,精选好房:华侨城99㎡通透三房带學区红钢城小有地铁有商业,,南北向,196万,,3室2厅,19797元/㎡,https://wuhan.esf.fang.com/chushou/3_199051364.htm,2019年建
光谷东-花山生态新城花城大道与庆珪路交汇处,105.6㎡,武汉,交投华园,（共34层）,"小卷!花山河十软件新城十19号地鉄,交投华园央企3房",,南北向,162万,,3室2厅,15340元/㎡,https://wuhan.esf.fang.com/chushou/3_199316287.htm,2022年建
白沙洲-洪山区白沙洲大道与八坦路交叉路口,155.75㎡,武汉,中建铂公馆,（共20层）,洪山区白沙洲二环 中建铂公馆毛坏房 新房免佣 可享团购折扣,,南北向,287万,,4室2厅,18426元/㎡,https://wuhan.esf.fang.com/chushou/3_199486448.htm,2021年建
盘龙城-山海观,97㎡,武汉,山海观,（共33层）,"2/7号双地铁特价8200,现房准现房,别墅环绕",,南北向,96万,,3室2厅,9896元/㎡,https://wuhan.esf.fang.com/chushou/3_198859372.htm,2020年建
经开万达-葛洲坝紫郡蘭园,83㎡,武汉,葛洲坝紫郡蘭园,（共25层）,"葛洲坝紫郡蘭园,68万,楼层好、采光佳,让您居住非常舒适!",,南向,81万,,3室2厅,9759元/㎡,https://wuhan.esf.fang.com/chushou/3_199482202.htm,2020年建
临空港-滨河南路和临空港大道南向交汇处,93㎡,武汉,中南云城,（共21层）,鸟巢承建商 中南集团 品质三房 三公园环绕 北师大旁,,南北向,95万,,3室2厅,10215元/㎡,https://wuhan.esf.fang.com/chushou/3_199122164.htm,2022年建
后官知音湖-金地朗悦,128㎡,武汉,金地朗悦,（共6层）,70年产权别墅-可公积金贷款4号线知音站-金地朗悦-,,南北向,140万,,4室3厅,10937元/㎡,https://wuhan.esf.fang.com/chushou/3_199163969.htm,2017年建
光谷东-绿地光谷中心城,101.79㎡,武汉,绿地光谷中心城,（共17层）,"三房急售,装修额外多花几万比其他的好,另有两车位。",,南向,234万,,3室2厅,22988元/㎡,https://wuhan.esf.fang.com/chushou/3_199436733.htm,2017年建
白沙洲-旭辉江山境,140.83㎡,武汉,旭辉江山境,（共57层）,"武昌一线滨江,大户型旭辉品质江景房,270度观江!舍我其谁!",,南北向,186万,,4室2厅,13207元/㎡,https://wuhan.esf.fang.com/chushou/3_199354568.htm,2021年建
盘龙城-盘龙大道47号(百联奥特莱斯正对面),97.55㎡,武汉,帝大御璟城,（共23层）,盘龙城奥特莱斯正对面 7号线口 自带外国语 精装修入住,,南向,97万,,3室2厅,9943元/㎡,https://wuhan.esf.fang.com/chushou/3_199443399.htm,2022年建
文化大道-黄家湖南岸豹子山公园旁,89.28㎡,武汉,保利时光印象,（共6层）,央企保利清能拾光年超低18公摊 单价9800起优惠,,南向,100万,,3室2厅,11200元/㎡,https://wuhan.esf.fang.com/chushou/3_199187117.htm,2017年建
光谷东-中建光谷之星,108.39㎡,武汉,中建光谷之星,（共33层）,三房朝南 毛坯 视野开阔 安静 位置好,,南向,275万,,3室2厅,25371元/㎡,https://wuhan.esf.fang.com/chushou/3_199436971.htm,2018年建
宗关简易-武汉市·解放大道·太平洋站,143㎡,武汉,武地万科万维天地,（共34层）,武汉太平洋一线江景豪宅签崇仁路省示范 精装有团购,,南北向,430万,,3室2厅,30069元/㎡,https://wuhan.esf.fang.com/chushou/3_199268002.htm,2020年建
后湖-金桥大道与华泰路交汇处(武汉市民之家南门),103.28㎡,武汉,绿地汉口中心,（共32层）,绿地汉口中心 103.28平3居 南北向毛坯 着急出售,,南北向,175万,,3室2厅,16944元/㎡,https://wuhan.esf.fang.com/chushou/3_199421019.htm,2016年建
将军路-武汉轨道交通8号线金潭路站C出口,116.77㎡,武汉,地铁时代云上城,（共33层）,"8号线口入户,汉口核心,年底交房,国企开发,府河风光",,南北向,125万,,3室2厅,10704元/㎡,https://wuhan.esf.fang.com/chushou/3_199422063.htm,2022年建
钟家村-钟家村地铁站b出口旁,162.5㎡,武汉,远洋东方境世界观,（共45层）,新房:直上钟家村本部+内环豪宅+未来的成都太古里+地鉄商圈,,南北向,411.2万,,4室2厅,25304元/㎡,https://wuhan.esf.fang.com/chushou/3_199423336.htm,2022年建
钟家村-钟家村地铁站b出口远洋东方境营销中心,47㎡,武汉,远洋东方境世界观蓝珀公馆,（共45层）,新房:47平一室一厅+有独立的厨房和卫生间阳台+单价1.2,,南北向,56.3万,,1室1厅,11978元/㎡,https://wuhan.esf.fang.com/chushou/3_199422937.htm,2021年建
文化大道-珞狮南路延长线文化大道与环湖路交会处,136㎡,武汉,金融街金悦府,（共6层）,"清栋,金融街7号地鉄口,一线湖景十永旺旁,读武汉小學",,南北向,195万,,4室2厅,14338元/㎡,https://wuhan.esf.fang.com/chushou/3_199314853.htm,2022年建
百步亭-江印,139.5㎡,武汉,江印,（共32层）,龙湖清能天曜新房+精装修+二七滨江+双地鉄交汇+特惠房源,,南北向,324万,,4室2厅,23225元/㎡,https://wuhan.esf.fang.com/chushou/3_199421923.htm,2022年建
四新-晴川大道与四新南路交叉口西100米,142.2㎡,武汉,绿城金地凤起听澜,（共41层）,新房:142平大气三房+滨江临江一线看江+小区环境好品质高,,南北向,275.1万,,3室2厅,19345元/㎡,https://wuhan.esf.fang.com/chushou/3_199488171.htm,2022年建
红旗渠常青路-新湾路9号(地铁2号线长港路站附近),92.33㎡,武汉,盛世江城,（共42层）,电建地产盛世江城 2室2厅 92.33平,,东南向,170万,,2室2厅,18412元/㎡,https://wuhan.esf.fang.com/chushou/3_199500186.htm,2016年建
关山-关山春晓,134.1㎡,武汉,关山春晓,（共6层）,年底捡漏 关山春晓集中供暖小区 中间楼层 采光充足 户型方正,,东南向,293万,,3室2厅,21849元/㎡,https://wuhan.esf.fang.com/chushou/3_199418000.htm,2005年建
文化大道-黄家湖大道地铁8号线黄家湖地铁小镇站正对面,100.95㎡,武汉,美的君兰半岛,（共33层）,"双7.8号线,全屋智能家居,无中芥费,无后期费用,开发商直销",,南北向,118.65万,,2室2厅,11753元/㎡,https://wuhan.esf.fang.com/chushou/3_199406142.htm,2020年建
四新-武汉国博新城,119㎡,武汉,武汉国博新城,（共32层）,必看新房:不限够国博1.3毛坯119㎡通透三房双地铁带學区,,南北向,169万,,3室2厅,14201元/㎡,https://wuhan.esf.fang.com/chushou/3_199340957.htm,2019年建
汉南-纱帽大道(轻轨16号线周家河站约50米处),100㎡,武汉,时代海伦堡印记,（共34层）,时代海伦堡印记 100平3居 南北向毛坯 视野无遮挡,,南北向,55万,,3室2厅,5500元/㎡,https://wuhan.esf.fang.com/chushou/3_199379605.htm,2021年建
后官知音湖-景瑞天赋半岛,150.2㎡,武汉,景瑞天赋半岛,,新房:现房带大院子+总价205万+特慧房源+景区旁+环境好,,南向,299.2万,,卧室：4个,19920元/㎡,https://wuhan.esf.fang.com/chushou/10_199388930.htm,
汉正街-友谊南路与汉正街交汇处,194㎡,武汉,复星外滩中心,（共6层）,只有两座BFC 复星外滩中心 精装科技住宅 找我享折扣,,南北向,929万,,4室2厅,47886元/㎡,https://wuhan.esf.fang.com/chushou/3_199484350.htm,2021年建
白沙洲-武昌南青菱西岸南郊路与杨林三路交汇处,96.48㎡,武汉,万科保利理想城市,（共34层）,开发商卖新房不会对自访的客户放折扣。中介带您买房都是营销费用,,南北向,100万,,3室2厅,10364元/㎡,https://wuhan.esf.fang.com/chushou/3_199070475.htm,2019年建
塔子湖-星悦城棠颂,106.84㎡,武汉,星悦城棠颂,（共45层）,星悦城五期、口、公园旁、精装带地暖好楼层诚心卖,,南北向,206万,,3室2厅,19281元/㎡,https://wuhan.esf.fang.com/chushou/3_198651941.htm,2006年建
四新-汉阳江城大道与四新北路交汇处(西南方向),90.39㎡,武汉,星光国际,（共30层）,精装3房 采光十足 老证 南北通透 挂东边户 中秧空调,,南北向,146万,,3室2厅,16152元/㎡,https://wuhan.esf.fang.com/chushou/3_199095913.htm,2017年建
四新-老关路与四新南路交汇处,143㎡,武汉,招商江山和樾,（共48层）,精选好房:汉阳国博滨江一线江景 精装交付 楼层可选 南北通透,,南北向,240万,,4室2厅,16783元/㎡,https://wuhan.esf.fang.com/chushou/3_199043345.htm,2020年建
四新-四新大道与江城大道交汇处,143.2㎡,武汉,海伦堡海悦世界,（共45层）,新房:南北通透边户+143平大气四房+地鉄商圈+周末特惠,,南北向,171.6万,,4室2厅,11983元/㎡,https://wuhan.esf.fang.com/chushou/3_199381872.htm,
红旗渠常青路-新湾路9号(地铁2号线长港路站附近),127.68㎡,武汉,盛世江城,（共52层）,电建地产盛世江城 3室1厅 127.68平,,南向,275万,,3室1厅,21538元/㎡,https://wuhan.esf.fang.com/chushou/3_199500164.htm,2016年建
王家湾-四新大道与芳草路交叉口西南角,117.2㎡,武汉,中关村·动漫城,（共32层）,新房:中关村117平+南北通透边户+双地鉄口+万达旁+可接送,,南北向,170.2万,,3室2厅,14522元/㎡,https://wuhan.esf.fang.com/chushou/3_199340325.htm,
文化大道-黄家湖南岸豹子山公园旁,112.26㎡,武汉,保利时光印象,（共34层）,"新春认购让利!保利时光印象,湖边精装8地鉄旁准现房",,南向,115万,,3室2厅,10244元/㎡,https://wuhan.esf.fang.com/chushou/3_199314824.htm,2022年建
中北路-中北路171号(中北路与东沙大道交汇处),229㎡,武汉,万达御湖汉印,（共32层）,"武昌汉街核心,万达御湖汉印,天幕大平层动静分区。可看两湖一江",,南北向,998万,,4室2厅,43580元/㎡,https://wuhan.esf.fang.com/chushou/3_198834296.htm,2021年建
文化大道-黄家湖大道地铁8号线黄家湖地铁小镇站正对面,114.02㎡,武汉,美的君兰半岛,（共33层）,"(8号线口)黄家湖+通透3房,全屋智能装修包,开发商直销!",,南北向,156.5万,,3室2厅,13725元/㎡,https://wuhan.esf.fang.com/chushou/3_199131491.htm,2021年建
竹叶山花桥-汉口-三眼桥,105㎡,武汉,福星惠誉星誉国际,（共24层）,1.5环 24层小高层 公摊22% 核心地段 育才4环绕,,南北向,245万,,3室2厅,23333元/㎡,https://wuhan.esf.fang.com/chushou/3_199423222.htm,2020年建
古田-园博大道与古田一路交汇处,123㎡,武汉,绿城华生桂语朝阳,（共46层）,约1.38万方私享运动花园 中央空调+地暖 对口崇仁路,,南北向,190万,,3室2厅,15447元/㎡,https://wuhan.esf.fang.com/chushou/3_199424035.htm,2022年建
二七-汉口滨江国际金融城,134.75㎡,武汉,中信泰富滨江金融城,（共43层）,中信泰富滨江金融城 大三房 南北通透 有钥匙,,南北向,510万,,3室2厅,37847元/㎡,https://wuhan.esf.fang.com/chushou/3_199501446.htm,2020年建
